tweet_created_at,tweet_id,tweet_user_id,tweet_textWed Jan 13 23:50:45 +0000 2016,687421557728215040,24881331,Presidenciais lançam guerra civil no PS https://t.co/xhadxrSebM
Wed Jan 13 23:50:17 +0000 2016,687421440765878272,34010016,RT @JLemosEsteves: Presidenciais lançam guerra civil no PS https://t.co/qrYCaq7r17
Wed Jan 13 23:47:38 +0000 2016,687420771388403712,371259733,"RT @mmatias_: ""Há tanta gente que não desiste e hoje temos felizmente uma esperança renovada no nosso país"" https://t.co/U40TSZ2aFi #presid…"
Wed Jan 13 23:47:33 +0000 2016,687420752010829827,634659951,Diário Digital Presidenciais: Há quem use a democracia como «coutada para a caça aos votos» - Nóvoa Diário Digital… https://t.co/Wp8CGlewSW
Wed Jan 13 23:45:37 +0000 2016,687420262971736065,2998554237,"RT @oconguito: Nas Eleições Presidenciais, de 24 de Jan, posso votar no Pinto da Costa?"
Wed Jan 13 23:44:26 +0000 2016,687419966010847237,2816638404,"RT @mmatias_: ""Há tanta gente que não desiste e hoje temos felizmente uma esperança renovada no nosso país"" https://t.co/U40TSZ2aFi #presid…"
Wed Jan 13 23:42:49 +0000 2016,687419559901573121,4073370388,gostei tanto deste avatar e deste header q acho q só vou mudar depois das eleições presidenciais de 2018 (se houver)
Wed Jan 13 23:41:10 +0000 2016,687419143444938758,35342752,Crise global cíclica ou crónica? Temos as presidenciais! https://t.co/pxJG8G5bm3 via @Patricule
Wed Jan 13 23:40:05 +0000 2016,687418871263948800,948552829,"""Há tanta gente que não desiste e hoje temos felizmente uma esperança renovada no nosso país"" https://t.co/U40TSZ2aFi #presidenciais2016"
Wed Jan 13 23:35:20 +0000 2016,687417675455266819,314275686,@jornal_cultura Quando é que o PSDB vai entender que há apenas dois turnos em eleições presidenciais? Quer porque quer o terceiro turno!
Wed Jan 13 23:35:11 +0000 2016,687417640919412736,346200757,"Sampaio da Nóvoa, o candidato que ""condiz muito"" com Belém - Entrevistas e debates, Presidencias... https://t.co/OiLGrlgtZ1"
Wed Jan 13 23:34:11 +0000 2016,687417386220306432,42011097,[Publico]  Jorge Coelho diz que presidenciais não são concurso para &lt;i&gt;mister&lt;/i&gt; simpatia https://t.co/halJPAFSuO
Wed Jan 13 23:31:00 +0000 2016,687416585024335876,346200757,Sampaio da Nóvoa quer ser um esteio da Constituição - Eleições Presidenciais 2016 - RTP Notícias https://t.co/Fe1LcKq8YW
Wed Jan 13 23:30:53 +0000 2016,687416558944169984,8665852,É preciso gastar mais para vencer? As lições da História (e dos números) https://t.co/QZTQRtNgz9 https://t.co/egeGaztg3d
Wed Jan 13 23:30:23 +0000 2016,687416433026924545,958837974,Depois de analisar bem os candidatos das #Presidenciais2016 sinto que é o meu dever votar #HomemDoBussaco https://t.co/TINRpPa4Re
