tweet_created_at,tweet_id,tweet_user_id,tweet_textThu Jan 14 23:58:59 +0000 2016,687786018012049408,3515212660,Espectáculo das eleições https://t.co/jKVuedpSwR #presidenciais2016 #lemasdecampanha #gostos #seguidores #MarketingDigital #feira #espinho
Thu Jan 14 23:57:20 +0000 2016,687785602356539393,458878625,Edgar Silva promete vetar diplomas que violem direitos https://t.co/0cBi5IkMrC via @sharethis
Thu Jan 14 23:56:57 +0000 2016,687785503870054400,94081671,Presidenciais: Semedo avisa que se Marcelo vencer “é a conspiração politica que se instala em Belém”
Thu Jan 14 23:56:20 +0000 2016,687785348840210432,20781852,Presidenciais: Semedo avisa que se Marcelo vencer &amp;#34;é a conspiração politica que se instala em Belém&amp;#34; https://t.co/PisJraxYJu
Thu Jan 14 23:55:16 +0000 2016,687785081373614084,458878625,Marisa Matias considera que direito à educação não pode ser esquecido https://t.co/YXeJOcFYlz via @sharethis
Thu Jan 14 23:53:10 +0000 2016,687784551465222146,3355587790,RT @joaomiranda: @PGorjao Pelo que percebi nem o Nóvoa identifica a data da sua licenciatura https://t.co/bXZ2VIAj3U
Thu Jan 14 23:52:45 +0000 2016,687784449019351040,485975606,"[RTP Noticias] Marcelo defende-se das críticas e diz que ""não estão a perceber o filme"" https://t.co/ldv6rp3Y2O"
Thu Jan 14 23:52:45 +0000 2016,687784447542988801,485975606,"[RTP Noticias] Edgar Silva sublinha ""ligação direta"" a legislativas para voltar a derrotar direita https://t.co/TMq630aO1H"
Thu Jan 14 23:52:42 +0000 2016,687784435928952833,121176422,"Marcelo defende-se das críticas e diz que ""não estão a perceber o filme"": O candidato presidencial Marcelo Reb... https://t.co/knmoOUzxUA"
Thu Jan 14 23:52:42 +0000 2016,687784434851033089,121176422,"Edgar Silva sublinha ""ligação direta"" a legislativas para voltar a derrotar direita: O candidato presidencial ... https://t.co/dFj9OeqTKG"
Thu Jan 14 23:50:45 +0000 2016,687783945287655425,3106120701,Marcelo Rebelo de Sousa desvaloriza a meta do défice https://t.co/m7z2KpiUEy via @sharethis
Thu Jan 14 23:50:18 +0000 2016,687783830825111552,17624543,estou um autentico emplastro das presidenciais https://t.co/VoYbhVRCw6
Thu Jan 14 23:48:51 +0000 2016,687783464607854592,3106120701,"Marcelo ""acha que n https://t.co/7OkOHzVFhK via @tvi24ultimas"
Thu Jan 14 23:47:59 +0000 2016,687783249301639170,3106120701,"Marcelo Rebelo de Sousa defende que é tempo de ""olhar para as prioridades nacionais"" https://t.co/z5lE8m7969 via @sharethis"
Thu Jan 14 23:47:05 +0000 2016,687783020728848384,275167662,"Edgar Silva vê ""indicadores positivos"" na política do Governo - Eleições Presidenciais 2016 -... https://t.co/2rX5kyqNrF"
Thu Jan 14 23:46:10 +0000 2016,687782790704791560,3106120701,Presidenciais: Marcelo defende aceleração do processo orçamental | Política | Diário Digital https://t.co/Q7BedSs6kB
Thu Jan 14 23:46:02 +0000 2016,687782757490126849,458878625,"Nóvoa acusa Marcelo de conduzir um ""show de campanha vazia"" https://t.co/RFXPdNgdyk via @sharethis"
Thu Jan 14 23:43:48 +0000 2016,687782197282103297,296511906,“@gaseduardo:Maria de Belém dedica noite à política externa https://t.co/cQmAAkZ1MP via @sharethis”foi visitar os jardins dum lar de idosos?
Thu Jan 14 23:42:33 +0000 2016,687781881102872576,458878625,Maria de Belém dedica noite à política externa https://t.co/e26PaPionu via @sharethis
Thu Jan 14 23:40:56 +0000 2016,687781473777225730,203025928,RT @iamalexbing: Seria um grande orgulho ver a Marisa Matias na segunda volta das presidenciais.
Thu Jan 14 23:40:39 +0000 2016,687781402377588737,2880039423,Seria um grande orgulho ver a Marisa Matias na segunda volta das presidenciais.
Thu Jan 14 23:36:46 +0000 2016,687780425884905472,458878625,"Edgar Silva vê ""indicadores positivos"" na política do Governo https://t.co/HYuVov6jLA via @sharethis"
Thu Jan 14 23:36:13 +0000 2016,687780286084562944,2866259828,"RT @Joaopedroo_3: Na minha opinião, a melhor maneira de se decidir estas eleições presidenciais, era fazer uma edição da Casa dos Segredos …"
Thu Jan 14 23:33:31 +0000 2016,687779605776826368,3028822349,"RT @Joaopedroo_3: Na minha opinião, a melhor maneira de se decidir estas eleições presidenciais, era fazer uma edição da Casa dos Segredos …"
Thu Jan 14 23:33:20 +0000 2016,687779562902650880,1337072372,"RT @Joaopedroo_3: Na minha opinião, a melhor maneira de se decidir estas eleições presidenciais, era fazer uma edição da Casa dos Segredos …"
Thu Jan 14 23:33:00 +0000 2016,687779477540204545,2787782805,"RT @Joaopedroo_3: Na minha opinião, a melhor maneira de se decidir estas eleições presidenciais, era fazer uma edição da Casa dos Segredos …"
Thu Jan 14 23:32:38 +0000 2016,687779387110998017,4692635292,"Na minha opinião, a melhor maneira de se decidir estas eleições presidenciais, era fazer uma edição da Casa dos Segredos com os candidatos."
Thu Jan 14 23:32:11 +0000 2016,687779271398584320,51408749,Presidenciais ficam para depois. Se restar tempo
Thu Jan 14 23:30:41 +0000 2016,687778896289357827,2884370908,farta das presidenciais até às pontas dos meus cabelos
Thu Jan 14 23:29:35 +0000 2016,687778617590460420,458878625,"Marcelo ""esperava"" pressão do Banif no défice de 2015 https://t.co/TOQvOvnAt8 via @sharethis"
Thu Jan 14 23:29:03 +0000 2016,687778482655490048,44019909,"Marcelo ""esperava"" pressão do Banif no défice de 2015 - Eleições Presidenciais 2016 - RTP Notícias https://t.co/BcdED0Kx39"
Thu Jan 14 23:26:07 +0000 2016,687777743933693953,948552829,"""É sempre a gente +pobre q sofre com os ataques ao ambiente e desenvolvimento sustentável"" (Coimbra) #presidenciais2016 #votomarisa"
Thu Jan 14 23:22:32 +0000 2016,687776841751498752,92541370,"Presidenciais: Marcelo defende-se das críticas e diz que ""não estão a perceber o filme""  https://t.co/iWUaRJ2duQ"
Thu Jan 14 23:21:14 +0000 2016,687776517338886145,1959057259,"Um País pequeno com 10 candidatos presidenciais,um verdadeiro circo..."
Thu Jan 14 23:20:38 +0000 2016,687776365312086016,3711178156,"RT @mmatias_: ""Esta candidatura combina uma coisa rara: a juventude com uma experiência extraordinária"" BoaventuraSousaSantos (Coimbra) #pr…"
Thu Jan 14 23:19:42 +0000 2016,687776129298595841,3711178156,"RT @mmatias_: ""MRS escolheu sempre estar do lado dos donos de PT. Ele é mesmo amigo dos donos de PT""JoséManuelPureza #presidenciais2016 #vo…"
Thu Jan 14 23:18:33 +0000 2016,687775841430966272,39723601,Presidenciais: Edgar Silva sublinha ligação direta a legislativas para voltar a derrotar direita https://t.co/5hgBmeJV88
Thu Jan 14 23:18:25 +0000 2016,687775809755451392,39723601,"Senhores do Fraque® Presidenciais: Edgar Silva sublinha ""ligação direta"" a legislativas para voltar a derrotar... https://t.co/ZKSNNfqihO"
Thu Jan 14 23:18:12 +0000 2016,687775751928688642,124139163,Presidenciais: Nóvoa diz que cada um faz a campanha que acha útil https://t.co/CAbdV8OIKk
Thu Jan 14 23:14:28 +0000 2016,687774812358459392,28429398,Conheça os 10 candidatos à Presidência da República https://t.co/iRayBmTQz9 via @JNegocios
Thu Jan 14 23:14:13 +0000 2016,687774749309702144,458878625,"Marisa na Baixa de Coimbra entre a família, amigos e lágrimas https://t.co/PPr8rAZGuY via @expresso"
Thu Jan 14 23:13:29 +0000 2016,687774566752628737,14700705,O Tino de Rans é horrível. #presidenciais
Thu Jan 14 23:13:24 +0000 2016,687774546808705025,94081671,"Presidenciais: Marcelo defende-se das críticas e diz que ""não estão a perceber o filme"""
Thu Jan 14 23:13:01 +0000 2016,687774450876563456,20781852,Presidenciais: Marcelo defende-se das críticas e diz que &amp;#34;não estão a perceber o filme&amp;#34; https://t.co/1NuUZkvFye
Thu Jan 14 23:10:09 +0000 2016,687773726973116416,214125777,Maria de Belém dedica noite à política externa https://t.co/BpozVICX2K
Thu Jan 14 23:10:05 +0000 2016,687773712444067840,214125777,Paulo Morais em defesa da segurança costeira https://t.co/93LSCsOmw7
Thu Jan 14 23:10:04 +0000 2016,687773708560146437,214125777,"Trabalho e refugiados podem ser solução para problemas demográficos, afirma Maria de Belém https://t.co/Arni9esBSf"
Thu Jan 14 23:10:03 +0000 2016,687773701740216321,214125777,Belém defende que papel de Portugal na NATO deve ser reequacionado https://t.co/zX7heXzOI5
Thu Jan 14 23:09:47 +0000 2016,687773635751317504,583923706,As mulheres de Edgar Silva https://t.co/bsjFlvfiyC via @tvi24ultimas
Thu Jan 14 23:09:07 +0000 2016,687773466704134145,458878625,Quando o candidato Sampaio da Nóvoa foi apenas professor https://t.co/GL4U6fi0zJ via @expresso
Thu Jan 14 23:09:05 +0000 2016,687773459787722752,94081671,Presidenciais: Edgar Silva sublinha “ligação direta” a legislativas para voltar a derrotar direita
Thu Jan 14 23:08:40 +0000 2016,687773354099650560,52568644,"#presidenciais2016 hoje no #porto e em #braga, amanhã em #Setubal e #azeitão. Participa. Vamos! https://t.co/wxsDeTkIAf"
Thu Jan 14 23:07:52 +0000 2016,687773151523139584,466913791,"""Henrique Neto considera que o facto do atual Governo ter adiado o pagamento da divida ao FMI “é passar os... https://t.co/rcTDjKbDhM"
Thu Jan 14 23:07:43 +0000 2016,687773115758284802,20781852,Presidenciais: Edgar Silva sublinha &amp;#34;ligação direta&amp;#34; a legislativas para voltar a derrotar direita https://t.co/VDrBQZpgVd
Thu Jan 14 23:05:02 +0000 2016,687772439577817088,458878625,Belém defende que papel de Portugal na NATO deve ser reequacionado https://t.co/4vgxFEagXq via @expresso
Thu Jan 14 23:04:13 +0000 2016,687772234346188801,3320129693,#GoogleNewsPortugal Presidenciais: Marcelo defende aceleração do processo orçamental - Diário Digital https://t.co/4coDezlalt
Thu Jan 14 23:04:11 +0000 2016,687772227064823809,3314379070,#GoogleNewsPortugal Presidenciais: Marcelo defende aceleração do processo orçamental - Diário Digital https://t.co/Y0CB4nrpQT
