tweet_created_at,tweet_id,tweet_user_id,tweet_textTue Jan 19 23:59:12 +0000 2016,689598008820908033,39847457,Bolsonaro e Sheherazade podem compor chapa para disputar eleições presidenciais de 2018 https://t.co/kxmy18OFuY
Tue Jan 19 23:57:58 +0000 2016,689597701420351488,528704949,RT @claudiapfrnnds: o pcp costuma ser mais subtil na demagogia #presidenciais2016
Tue Jan 19 23:55:59 +0000 2016,689597201543225345,528704949,"RT @OhFazFavor: Portanto, nas #presidenciais2016 vai ganhar a abstenção, e depois o Marcelo"
Tue Jan 19 23:55:55 +0000 2016,689597182970875904,349409210,#presidenciais2016 Espero que a campanha acabe rapidamente porque a cada dia que passa mais me convenço de que vou votar em Ninguém!
Tue Jan 19 23:55:49 +0000 2016,689597160363532288,528704949,"RT @ZorGabor: Maria de Belém acabou de hipotecar o 2º lugar não estando presente, foi pouco inteligente #presidenciais2016"
Tue Jan 19 23:55:08 +0000 2016,689596988405518336,180977167,"RT @gugachacra: CNN banalizou o breaking news. Breaking news é atentado, queda de um Boeing, não qualquer acontecimento das primárias presi…"
Tue Jan 19 23:54:53 +0000 2016,689596924224217088,15980898,Não esperava Tino a desarmar tudo e todos no final #presidenciais2016
Tue Jan 19 23:53:07 +0000 2016,689596477971259392,341817609,Presidenciais 2016: acompanhe a cobertura https://t.co/SoRiwLfpZO
Tue Jan 19 23:50:42 +0000 2016,689595871646896128,52096222,"Portimonense conseguiu ganhar ao Sporting , quer dizer que há probabilidade de o Tino de Rans ganhar as presidenciais :p #presidenciais2016"
Tue Jan 19 23:49:28 +0000 2016,689595562988081152,231511562,"RT @zecarlos_sa: O Marcelo, no fim, vai analisar o debate. #Presidenciais2016"
Tue Jan 19 23:49:28 +0000 2016,689595559892664320,3004195571,De antologia #presidenciais2016  https://t.co/oppp5Eifqp
Tue Jan 19 23:49:23 +0000 2016,689595540368146432,390875581,"RT @AlexLimaReal: Confirmando o que tinha prometido antes, Macri aposentou todos os aviões presidenciais  https://t.co/MV8oCg2G4W https://t…"
Tue Jan 19 23:49:12 +0000 2016,689595495950503936,20140857,"RT @joaocarvalho_17: Antes do fim do debate, o Edgar Silva devia mandar aos outros rezar um pai nosso #presidenciais2016"
Tue Jan 19 23:48:38 +0000 2016,689595353285402627,458878625,Sampaio da Nóvoa diz-se orgulhoso pelo apoio de vários socialistas https://t.co/tsYrTMMLi4 via @sharethis
Tue Jan 19 23:46:53 +0000 2016,689594909771325440,458878625,Marisa Matias defende acesso igual à justiça https://t.co/yBlVHuu868 via @sharethis
Tue Jan 19 23:46:42 +0000 2016,689594863352991744,20140857,Mesmo sem comparecer Maria de Belém teve tempo gasto no debate!!! #presidenciais2016  https://t.co/m93AxXYrnS
Tue Jan 19 23:45:36 +0000 2016,689594587946553344,2825054724,"RT @AlexLimaReal: Confirmando o que tinha prometido antes, Macri aposentou todos os aviões presidenciais  https://t.co/MV8oCg2G4W https://t…"
Tue Jan 19 23:45:29 +0000 2016,689594556984205312,1383002840,"RT @zecarlos_sa: O Marcelo, no fim, vai analisar o debate. #Presidenciais2016"
Tue Jan 19 23:45:09 +0000 2016,689594473190391808,458878625,Edgar Silva diz que chegou a hora da mobilização dos eleitores https://t.co/t4bpG8YVP5 via @sharethis
Tue Jan 19 23:45:01 +0000 2016,689594439929585669,24762397,RT @der_terrorist: queria escrever qualquer coisa no blog sobre o debate do todos contra todos presidenciais 2016 mas aquilo foi tão tão tã…
Tue Jan 19 23:44:35 +0000 2016,689594330596687872,58619823,RT @Aderito: PRESIDENCIAIS | ARRUADA NA BAIXA DO PORTO | 22 JANEIRO (6.ª-FEIRA) | 17H00 https://t.co/7Gv55iTOBu
Tue Jan 19 23:44:32 +0000 2016,689594317988630529,1470196976,RT @Lusa_noticias: Presidenciais: Candidatos criticam subvenções vitalícias
Tue Jan 19 23:43:36 +0000 2016,689594082943963137,58619823,PRESIDENCIAIS | ARRUADA NA BAIXA DO PORTO | 22 JANEIRO (6.ª-FEIRA) | 17H00 https://t.co/VO0GSeYZSO
Tue Jan 19 23:43:20 +0000 2016,689594019303784448,896348233,@gugachacra Mesmo nas melhores repúblicas as campanhas presidenciais são circo de horrores
Tue Jan 19 23:43:01 +0000 2016,689593939033243648,17714301,PRESIDENCIAIS | ARRUADA NA BAIXA DO PORTO | 22 JANEIRO (6.ª-FEIRA) | 17H00 https://t.co/7Gv55iTOBu
Tue Jan 19 23:42:52 +0000 2016,689593899116003329,1306187658,"RT @AlexLimaReal: Confirmando o que tinha prometido antes, Macri aposentou todos os aviões presidenciais  https://t.co/MV8oCg2G4W https://t…"
