tweet_created_at,tweet_id,tweet_user_id,tweet_textFri Jan 15 23:51:35 +0000 2016,688146543073865728,3305334125,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:48:38 +0000 2016,688145800988241922,39723601,Presidenciais: Marisa diz que está tudo em aberto e promete bater-se por uma surpresa https://t.co/v3Hn3xN686
Fri Jan 15 23:48:31 +0000 2016,688145769447034881,485975606,"[Correio da Manhã] Presidenciais: Marisa diz que ""está tudo em aberto"" e promete bater-se por uma surpresa https://t.co/3RAGS1iXnR"
Fri Jan 15 23:48:30 +0000 2016,688145768406884352,39723601,"Senhores do Fraque® Presidenciais: Marisa diz que ""está tudo em aberto"" e promete bater-se por uma surpresa:  https://t.co/xeoHPf0ybB"
Fri Jan 15 23:48:30 +0000 2016,688145768138444800,485975606,"[Correio da Manhã] Presidenciais: Jerónimo de Sousa acusa direita de ""esconder a vinculação"" de Marcelo ao PSD https://t.co/APrNTjdMPJ"
Fri Jan 15 23:48:30 +0000 2016,688145766699761664,485975606,[Correio da Manhã] Presidenciais: Edgar Silva (PCP) diz que as sondagens não captam as sementes de Abril a germinar https://t.co/nh8BIMxe1E
Fri Jan 15 23:47:49 +0000 2016,688145592464183296,20896966,RT @Lusa_noticias: Presidenciais: Marisa diz que “está tudo em aberto” e promete bater-se por uma surpresa
Fri Jan 15 23:45:09 +0000 2016,688144924340977664,39723601,"O homem que malhava na direita, agora só diz mal https://t.co/Kcg6YcyV3y"
Fri Jan 15 23:39:21 +0000 2016,688143461703237632,3347948855,#EMN estamos a 9 dias de eleições presidenciais e os candidatos calados sobre Europa. Soberania. Forças Armadas. Vítor Marques
Fri Jan 15 23:38:49 +0000 2016,688143329985343488,8665852,"O homem que malhava na direita, agora só diz mal https://t.co/fZtfb0sYLI https://t.co/ZXzSTft5YI"
Fri Jan 15 23:36:49 +0000 2016,688142826995986432,4646825668,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:33:55 +0000 2016,688142095727460352,203025928,RT @Lusa_noticias: Presidenciais: Marisa diz que “está tudo em aberto” e promete bater-se por uma surpresa
Fri Jan 15 23:33:46 +0000 2016,688142058754736128,26276346,Ribeiro e Castro. “Acho deplorável Paulo Portas abrir uma crise em plena campanha das presidenciais”  https://t.co/CUJUQ9siKi
Fri Jan 15 23:33:09 +0000 2016,688141902739185664,94081671,Presidenciais: Marisa diz que “está tudo em aberto” e promete bater-se por uma surpresa
Fri Jan 15 23:32:57 +0000 2016,688141852604633088,20781852,Presidenciais: Marisa diz que &amp;#34;está tudo em aberto&amp;#34; e promete bater-se por uma surpresa https://t.co/4Z39OnNz1t
Fri Jan 15 23:31:08 +0000 2016,688141396234993664,198690608,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:29:29 +0000 2016,688140980587872256,8665852,Belém preocupada com condições de trabalho e pobreza infantil https://t.co/CjidO3HO2v https://t.co/NKIOGeDmmv
Fri Jan 15 23:29:12 +0000 2016,688140911239270401,881110717,"RT @mmatias_: ""Foi hoje q ouvi a frase + chocante desta campanha qd uma sra disse ter medo de viver anos de mais"" (Aveiro) #presidenciais20…"
Fri Jan 15 23:28:37 +0000 2016,688140762400198656,454800881,"RT @Lusa_noticias: Presidenciais: Jerónimo de Sousa acusa direita de ""esconder a vinculação"" de Marcelo ao PSD"
Fri Jan 15 23:27:50 +0000 2016,688140565800595456,1526267106,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:27:30 +0000 2016,688140481138565122,4527402629,"RT @Lusa_noticias: Presidenciais: Jerónimo de Sousa acusa direita de ""esconder a vinculação"" de Marcelo ao PSD"
Fri Jan 15 23:27:24 +0000 2016,688140456656437251,70181207,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:26:37 +0000 2016,688140258639126532,94081671,"Presidenciais: Jerónimo de Sousa acusa direita de ""esconder a vinculação"" de Marcelo ao PSD"
Fri Jan 15 23:25:08 +0000 2016,688139887942352897,2353694533,Baú das Presidenciais. Quando Cavaco apoiou Soares https://t.co/vnvMidBBNZ
Fri Jan 15 23:24:42 +0000 2016,688139775665029120,20781852,Presidenciais: Jerónimo de Sousa acusa direita de &amp;#34;esconder a vinculação&amp;#34; de Marcelo ao PSD https://t.co/48BXSieYMG
Fri Jan 15 23:24:11 +0000 2016,688139648019791872,1337367799,Quem me dera que a Marisa Matias ganhasse as presidenciais... Mas eles são todos farinha do mesmo saco
Fri Jan 15 23:21:42 +0000 2016,688139022770679809,3365241280,Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/58zz78ZDD1  https://t.co/47bMMp7SaB
Fri Jan 15 23:21:35 +0000 2016,688138992773021696,184491998,"RT g1 ""Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA … https://t.co/xfArtNw33G""#TimBeta"
Fri Jan 15 23:20:46 +0000 2016,688138785507282945,365384997,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:18:45 +0000 2016,688138280395608064,8665852,A história dos 21 dias do “menor de dois males” https://t.co/47KM7Z2kUd https://t.co/gYKQGfCf2C
Fri Jan 15 23:18:16 +0000 2016,688138157271814144,3198062430,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:14:24 +0000 2016,688137186873487360,948552829,"""Conto convosco para dizermos todos com orgulho q podemos ter uma PR com todos os portugueses/as"" (Aveiro) #presidenciais2016 #votomarisa"
Fri Jan 15 23:14:11 +0000 2016,688137130602659840,2233719109,RT @g1: Enteda o (complicado )sistema de prévias para escolher os candidatos presidenciais dos EUA https://t.co/v6tuWpinBe https://t.co/gVi…
Fri Jan 15 23:13:35 +0000 2016,688136977367998464,234074771,"RT @mmatias_: ""Bruxelas n pode ter critérios de contabilidade diferentes consoante tenha ou n simpatias pelos govs""(Aveiro) #presidenciais2…"
Fri Jan 15 23:13:26 +0000 2016,688136941833830400,1941657247,"RT @mmatias_: ""Foi hoje q ouvi a frase + chocante desta campanha qd uma sra disse ter medo de viver anos de mais"" (Aveiro) #presidenciais20…"
Fri Jan 15 23:13:12 +0000 2016,688136884153786369,1379394180,RT @Pats_Brito: Aproveitei para ver as notícias sobre as eleições presidenciais e na verdade cada vez tenho mais dúvidas em quem vou votar.
