tweet_created_at,tweet_id,tweet_user_id,tweet_textMon Jan 11 23:57:11 +0000 2016,686698399924666368,141222392,RT @SenadoFederal: Congresso analisou 52 vetos presidenciais em 2015 https://t.co/Eb6ibUn8b4 https://t.co/pDXtiXOrEf
Mon Jan 11 23:56:37 +0000 2016,686698257679040512,3420526660,"RT @mmatias_: ""Marcelo à esquerda da direita? Só se for marxista grouchista""https://t.co/etufDFB04z #presidenciais2016 #marisa2016 #votomar…"
Mon Jan 11 23:54:57 +0000 2016,686697840198967300,458878625,"Jerónimo de Sousa : ""Bom tempo virá com a nossa luta""   https://t.co/d5yU89LR1t"
Mon Jan 11 23:51:42 +0000 2016,686697020250304513,458878625,Jerónimo (PCP) insta flagelados pela política PSD/CDS a não votar Marcelo https://t.co/G9mIwlQTAP via @sharethis
Mon Jan 11 23:44:22 +0000 2016,686695176199352320,2816638404,"RT @mmatias_: ""Marcelo à esquerda da direita? Só se for marxista grouchista""https://t.co/etufDFB04z #presidenciais2016 #marisa2016 #votomar…"
Mon Jan 11 23:39:30 +0000 2016,686693951391293446,948552829,"""Marcelo à esquerda da direita? Só se for marxista grouchista""https://t.co/etufDFB04z #presidenciais2016 #marisa2016 #votomarisa"
Mon Jan 11 23:32:28 +0000 2016,686692181436985344,2336060466,"@ManuelCamposNEW @sorryiamlucas Pena Coura n ser antes das presidenciais, ainda íamos beber shots c o Marcelo lá. Ou uma bifana c o Tino."
Mon Jan 11 23:32:04 +0000 2016,686692079326638080,3106120701,Presidenciais: Se não houvesse o 25 de Abril faria o serviço militar obrigatório -- Marcelo  https://t.co/sZiwDq42ZT
Mon Jan 11 23:26:57 +0000 2016,686690790228279296,757307498,@Woahduuude Muito triste ver o estado da população portuguesa tão perto das presidenciais
Mon Jan 11 23:23:27 +0000 2016,686689911571877888,18966867,Presidenciais: equívocos e perplexidades https://t.co/dSh3v6qgNN
Mon Jan 11 23:22:55 +0000 2016,686689776917942280,52568644,Presidenciais 2016 Paulo Morais entrevistado https://t.co/8WmcIwIPA6 #presidenciais2016
Mon Jan 11 23:22:23 +0000 2016,686689642503090177,2646856033,@DoralvinoSenta @diogomainardi Alckmin se aproximando do MST visando eleições presidenciais em 2018 (deixei o link ok)
Mon Jan 11 23:14:14 +0000 2016,686687590049837056,24762397,RT @SolOnline: Presidenciais lançam guerra civil no PS https://t.co/ndSbAt0y9b https://t.co/XMGPCyrrA2
Mon Jan 11 23:11:08 +0000 2016,686686813298147329,1000140799,"Presidenciais: Nóvoa é o único capaz de derrotar Marcelo, diz António Arnaut https://t.co/KWTdpWwExj"
Mon Jan 11 23:09:29 +0000 2016,686686394920599552,19889294,Presidenciais lançam guerra civil no PS https://t.co/ndSbAt0y9b https://t.co/XMGPCyrrA2
Mon Jan 11 23:00:42 +0000 2016,686684187575717888,1000140799,Presidenciais lançam guerra civil no PS https://t.co/aGu7uzQKvd
Mon Jan 11 23:00:37 +0000 2016,686684166155452417,52053647,#sol Presidenciais lançam guerra civil no PS https://t.co/yP2ouxyty7
Mon Jan 11 22:58:00 +0000 2016,686683505040977920,2259475315,RT @Niltoncomedy: Devia haver um prémio para o português que soubesse o nome de todos os candidatos às presidenciais.
Mon Jan 11 22:56:36 +0000 2016,686683153356881920,485975606,"[RTP Noticias] Marcelo promete ""o possível e o impossível"" para viabilizar orçamento do Estado para 2016 https://t.co/B6jCgp4o6O"
Mon Jan 11 22:56:33 +0000 2016,686683139712794628,121176422,"Marcelo promete ""o possível e o impossível"" para viabilizar orçamento do Estado para 2016:   A caminho das ele... https://t.co/i7l7v0gMv6"
Mon Jan 11 22:55:26 +0000 2016,686682861609431040,485975606,"[TVI24] Causas sociais dominam segunda etapa sem ""aventuras"" de Belém https://t.co/kbkcRX3Y0F"
Mon Jan 11 22:55:23 +0000 2016,686682847491391488,64412029,"TVI24 - Últimas : Causas sociais dominam segunda etapa sem ""aventuras"" de Belém:  Candidata presi... https://t.co/XD5wHayA93 #españa"
Mon Jan 11 22:55:15 +0000 2016,686682815006638080,498086098,"Causas sociais dominam segunda etapa sem ""aventuras"" de Belém #campanhatvi24 https://t.co/Mwvl2liTsm via tvi24ultimas"
Mon Jan 11 22:53:27 +0000 2016,686682362097332225,454395581,"Causas sociais dominam segunda etapa sem ""aventuras"" de Belém #campanhatvi24 https://t.co/kFbqldXxDc via @tvi24ultimas"
Mon Jan 11 22:52:34 +0000 2016,686682140663230464,2646856033,@limarogerio2008 @diogomainardi Geraldo Alckmin se aproximando do MST visando eleições presidenciais em 2018
Mon Jan 11 22:49:31 +0000 2016,686681371276869633,20041085,Com esta comandita de candidatos presidenciais não sei se não ir votar é abstenção ou bom senso.
Mon Jan 11 22:45:06 +0000 2016,686680258792275968,3089305179,Feira do Fumeiro (4 a 7 de fev) com Marcelo Rebelo de Sousa antes da 2.ª volta das eleições #presidenciais2016 https://t.co/A7JHneWpUf
Mon Jan 11 22:44:23 +0000 2016,686680080198664193,39723601,"Senhores do Fraque® Presidenciais: Marisa acusa Marcelo de dizer o ""que for preciso para ganhar votos"":  https://t.co/TrxwD5TF5Y"
Mon Jan 11 22:40:01 +0000 2016,686678982356549632,19283444,"#presidenciais2016 não entrem em pânico, ele está a chegar... https://t.co/qyHaI0bZlR"
Mon Jan 11 22:39:35 +0000 2016,686678872029462528,1000140799,"Causas sociais dominam corrida sem ""aventuras"" de Maria de Belém https://t.co/XGqgY3T65c"
Mon Jan 11 22:36:51 +0000 2016,686678182188064768,571828299,RT @SenadoFederal: Congresso analisou 52 vetos presidenciais em 2015 https://t.co/Eb6ibUn8b4 https://t.co/pDXtiXOrEf
Mon Jan 11 22:34:39 +0000 2016,686677629823500288,787950086,RT @inconseguir: Um cata-vento na tempestade #presidenciais2016  https://t.co/rcQ5mhq2wu
Mon Jan 11 22:30:26 +0000 2016,686676568995934208,1957554378,RT @inconseguir: Um cata-vento na tempestade #presidenciais2016  https://t.co/rcQ5mhq2wu
Mon Jan 11 22:30:01 +0000 2016,686676465316921344,993696774,RT @Lusa_noticias: Presidenciais: Marisa acusa Marcelo de dizer o “que for preciso para ganhar votos”
Mon Jan 11 22:29:40 +0000 2016,686676374464131072,17637572,Vai marcar novas eleições assim q Rui Rio entrar na liderança e não tarda nada. Vai ser logo depois ds presidenciais https://t.co/0kabrRy0O2
Mon Jan 11 22:28:29 +0000 2016,686676078161690624,94081671,Presidenciais: Marisa acusa Marcelo de dizer o “que for preciso para ganhar votos”
Mon Jan 11 22:28:10 +0000 2016,686675999531085824,20781852,Presidenciais: Marisa acusa Marcelo de dizer o &amp;#34;que for preciso para ganhar votos&amp;#34; https://t.co/mmSNcGNUoe
Mon Jan 11 22:27:16 +0000 2016,686675769909723136,3010384528,RT @observadorpt: Eleições presidenciais em 8 takes https://t.co/YnEtpiOjpU
Mon Jan 11 22:25:36 +0000 2016,686675351871832065,52568644,"Paulo Morais entala Marisa Matias e Bloco de Esquerda em debate da TVI24, 02012016 #presidenciais2016 https://t.co/KSLSZdTtF9"
Mon Jan 11 22:22:35 +0000 2016,686674593092861953,1690412382,Eleições presidenciais em 8 takes https://t.co/YnEtpiOjpU
Mon Jan 11 22:21:00 +0000 2016,686674194881462272,167399649,RT @inconseguir: Um cata-vento na tempestade #presidenciais2016  https://t.co/rcQ5mhq2wu
Mon Jan 11 22:20:46 +0000 2016,686674134093410304,2646856033,"@VEJA @reinaldoazevedo @silvionavarro Reinaldo Alcimin esta ""namorando"" MST visando eleições presidenciais 2018 (Folha)"
Mon Jan 11 22:19:24 +0000 2016,686673791892733953,436172910,"RT @mmatias_: ""O teu país está nas tuas mãos"" (Entroncamento) #presidenciais2016 #votomarisa"
Mon Jan 11 22:18:33 +0000 2016,686673577085661184,21495291,RT @inconseguir: Um cata-vento na tempestade #presidenciais2016  https://t.co/rcQ5mhq2wu
Mon Jan 11 22:17:31 +0000 2016,686673319962218497,3367992705,"RT @Lusa_noticias: Presidenciais: Nóvoa é o único capaz de derrotar Marcelo, diz António Arnaut"
Mon Jan 11 22:14:48 +0000 2016,686672635250475008,18604681,RT @inconseguir: Um cata-vento na tempestade #presidenciais2016  https://t.co/rcQ5mhq2wu
Mon Jan 11 22:13:16 +0000 2016,686672249118670848,94081671,"Presidenciais: Nóvoa é o único capaz de derrotar Marcelo, diz António Arnaut"
Mon Jan 11 22:10:54 +0000 2016,686671653523353603,301027170,".@mmatias_  Se eu puder,votava Marisa mas para votar tenho d ir ao Consulado em BCN e é caríssimo #ConsuladoEmValenciaJa  #presidenciais2016"
Mon Jan 11 22:10:20 +0000 2016,686671510786949121,20781852,"Presidenciais: Nóvoa é o único capaz de derrotar Marcelo, diz António Arnaut https://t.co/Xq8V6NPzw8"
Mon Jan 11 22:09:20 +0000 2016,686671258583355392,1000140799,"Presidenciais: Farei ""o possível e o impossível"" para que Orçamento seja viabilizado ? Marcelo https://t.co/RFDXchEvwR"
Mon Jan 11 22:09:20 +0000 2016,686671256947568640,1000140799,Presidenciais: Nóvoa diz-se ?servidor público? sempre presente nos combates cívicos https://t.co/CHSeu6eMNt
Mon Jan 11 22:08:13 +0000 2016,686670976961089540,224225848,Participe na sondagem do blogue DO TEMPO DA OUTRA SENHORA relativa às PRESIDENCIAIS 2016. https://t.co/nfVGxGjLha
Mon Jan 11 22:02:09 +0000 2016,686669453023678464,19472578,"RT @mmatias_: Contra o ""fim de linha"" do sector ferroviário"" https://t.co/d5cPXU27mM #presidenciais2016 #marisa2016 #votomarisa"
Mon Jan 11 22:02:07 +0000 2016,686669440679829505,387328449,"RT @mmatias_: ""O teu país está nas tuas mãos"" (Entroncamento) #presidenciais2016 #votomarisa"
Mon Jan 11 22:00:35 +0000 2016,686669056791937024,3040424454,Um cata-vento na tempestade #presidenciais2016  https://t.co/rcQ5mhq2wu
Mon Jan 11 22:00:15 +0000 2016,686668973736378368,20896966,Sampaio da Nóvoa vai a feira de Espinho e deixa rasto de simpatia - Eleições Presidenciais 2016... https://t.co/bRRWBgxSnt
Mon Jan 11 22:00:14 +0000 2016,686668970146029568,948552829,"""O teu país está nas tuas mãos"" (Entroncamento) #presidenciais2016 #votomarisa"
Mon Jan 11 21:59:09 +0000 2016,686668697558200320,387328449,"RT @mmatias_: ""No dia 24Jan vamos decidir se ganha a dignidade ou se voltamos atrás"" (Entroncamento) #presidenciais2016 #votomarisa"
Mon Jan 11 21:58:01 +0000 2016,686668412291014657,948552829,"""No dia 24Jan vamos decidir se ganha a dignidade ou se voltamos atrás"" (Entroncamento) #presidenciais2016 #votomarisa"
Mon Jan 11 21:56:00 +0000 2016,686667901504499713,627434312,Tenho a certeza que o Marcelo não ganha as presidenciais
Mon Jan 11 21:54:38 +0000 2016,686667559249248256,177918639,Se não ganhar as presidenciais pode integrar o trio d'ataque. Nenhum deles faz isto.  https://t.co/BMTMxSgqnZ
Mon Jan 11 21:50:46 +0000 2016,686666586967699456,39349216,"RT @mmatias_: ""A Marisa apresenta-se com escolhas claras e nós sabemos que as vai cumprir"" Carlos Matias (Entroncamento) #presidenciais2016…"
Mon Jan 11 21:49:36 +0000 2016,686666291105652736,52568644,#presidenciais2016 Paulo Morais precisa do apoio de todos para acabarmos com a corrupção. Não Votem no sistema .... https://t.co/8FnOoqIQV6
Mon Jan 11 21:49:05 +0000 2016,686666163871428608,73992917,Macroscópio – A mais estranha das campanhas Presidenciais - https://t.co/I1C0llAXNq
