2788525274,771383605
2788525274,87818409
2788525274,948552829
2788525274,17006157
2788525274,1662057727
2788525274,19472578
2788525274,1615685677
2788525274,2301763806
2788525274,622356817
2788525274,2561091
2788525274,3650438298
2788525274,2916305152
2788525274,256449166
2788525274,124690469
2788525274,47099924
2788525274,3459051
2788525274,15947602
2788525274,2553151
2788525274,21390674
2788525274,16348549
2788525274,17884125
2788525274,269402337
2788525274,16854780
2788525274,175734978
2788525274,99713698
2788525274,23585685
2788525274,15683146
2788525274,23263743
2788525274,17163446
2788525274,225317158
2788525274,163205841
2788525274,1451099239
