2361691132,189906799
2361691132,286131211
2361691132,3397378407
2361691132,3423919731
2361691132,337862999
2361691132,2537713124
2361691132,3247058182
2361691132,3389330307
2361691132,2587658342
2361691132,857987814
2361691132,1089674436
2361691132,21447363
2361691132,44409004
2361691132,544333505
2361691132,74992460
2361691132,4138548760
2361691132,4705335411
2361691132,1932662130
2361691132,2495032879
2361691132,1239766345
2361691132,170068394
2361691132,112132479
2361691132,3222778873
2361691132,341544359
2361691132,4557713477
2361691132,467645938
2361691132,369010996
2361691132,555936584
2361691132,300220169
2361691132,2303221610
2361691132,266641960
2361691132,280477631
2361691132,2488583437
2361691132,2349578976
2361691132,2459809712
2361691132,61011524
2361691132,1403175871
2361691132,108310222
2361691132,626612446
2361691132,2309120827
2361691132,299306171
2361691132,2577544974
2361691132,2574956052
2361691132,2512716055
2361691132,577082463
2361691132,253499949
2361691132,3215918219
2361691132,2602389459
2361691132,257541444
2361691132,4393727973
2361691132,2615056009
2361691132,191102437
2361691132,2749767727
2361691132,173665005
2361691132,2760180767
2361691132,197863865
2361691132,1269484171
2361691132,4201742549
2361691132,441302792
2361691132,2301274694
2361691132,3005765446
2361691132,2967547407
2361691132,229165429
2361691132,2549586726
2361691132,4410187637
2361691132,301121693
2361691132,40212757
2361691132,2773268255
2361691132,429347690
2361691132,431479811
2361691132,2496465266
2361691132,1125782430
2361691132,2248906436
2361691132,3135332230
2361691132,3022016261
2361691132,303760268
2361691132,4276772680
2361691132,3295461658
2361691132,2446718358
2361691132,87925425
2361691132,265028041
2361691132,3663330023
2361691132,550660399
2361691132,1493067835
2361691132,8885752
2361691132,118512496
2361691132,394266186
2361691132,268728450
2361691132,409380579
2361691132,2800655184
2361691132,95657746
2361691132,2692625714
2361691132,2531053765
2361691132,485863155
2361691132,362565198
2361691132,1212633373
2361691132,803291118
2361691132,132908382
2361691132,3906310100
2361691132,861303883
2361691132,2236413235
2361691132,4144826140
2361691132,3295245208
2361691132,135936369
2361691132,3131660806
2361691132,472986537
2361691132,2276821540
2361691132,383279822
2361691132,65369125
2361691132,948552829
2361691132,263780425
2361691132,231000704
2361691132,2497155462
2361691132,85426644
2361691132,4099123883
2361691132,271372199
2361691132,1355273870
2361691132,1363163287
2361691132,2910853983
2361691132,717973548
2361691132,816178
2361691132,2737616807
2361691132,91796121
2361691132,887175396
2361691132,1257925873
2361691132,378631747
2361691132,1230771217
2361691132,8077212
2361691132,2382914402
2361691132,521773434
2361691132,1011490693
2361691132,2363467369
2361691132,2387646524
2361691132,1880592055
2361691132,430142420
2361691132,3376002669
2361691132,285707180
2361691132,2554300980
2361691132,302824093
2361691132,322630885
2361691132,3375977103
2361691132,1493355812
2361691132,23791197
2361691132,435287215
2361691132,1471778347
2361691132,108994652
2361691132,1018375916
2361691132,2573566439
2361691132,382823424
2361691132,552561770
2361691132,3331140759
2361691132,2831531811
2361691132,3234351621
2361691132,1122998570
2361691132,549504806
2361691132,340715169
2361691132,170839368
2361691132,1122019950
2361691132,1395848635
2361691132,21408234
2361691132,307577818
2361691132,3290393627
2361691132,3092725426
2361691132,1127437008
2361691132,84054978
2361691132,1086003890
2361691132,3234395986
2361691132,2774843917
2361691132,188725330
2361691132,2199863689
2361691132,2780463087
2361691132,1003080174
2361691132,255493070
2361691132,7996082
2361691132,222650133
2361691132,3091376321
2361691132,2299875572
2361691132,38381308
2361691132,39945056
2361691132,2992287509
2361691132,2993075446
2361691132,2589963449
2361691132,2777932886
2361691132,338037292
2361691132,20909329
2361691132,84645307
2361691132,1903515282
2361691132,2858693782
2361691132,753547531
2361691132,91560739
2361691132,2758159481
2361691132,2653557128
2361691132,2433069905
2361691132,2427418736
2361691132,2805461639
2361691132,3019961223
2361691132,1426391750
2361691132,159119360
2361691132,127535454
2361691132,588671151
2361691132,3088432587
2361691132,1281260708
2361691132,372812630
2361691132,784574954
2361691132,1913529686
2361691132,115611795
2361691132,448033881
2361691132,282339186
2361691132,148867925
2361691132,364528766
2361691132,392199690
2361691132,334602996
2361691132,1900181228
2361691132,600170473
2361691132,2957537259
2361691132,2957052549
2361691132,2962014417
2361691132,1170347053
2361691132,738392300
2361691132,2964906759
2361691132,1158700922
2361691132,50134116
2361691132,58945663
2361691132,271067527
2361691132,962840767
2361691132,224815356
2361691132,2583971959
2361691132,14824411
2361691132,55796690
2361691132,2525629536
2361691132,2882744799
2361691132,296912924
2361691132,11904592
2361691132,901931060
2361691132,2343862071
2361691132,2371659696
2361691132,215707523
2361691132,2319411390
2361691132,2292454922
2361691132,2706449154
2361691132,479835872
2361691132,2558484630
2361691132,1339997611
2361691132,2814666913
2361691132,855685916
2361691132,312647250
2361691132,2571223859
2361691132,2298179904
2361691132,326818189
2361691132,2767381733
2361691132,312878184
2361691132,128076052
2361691132,2708826037
2361691132,2157600888
2361691132,1620134210
2361691132,102095809
2361691132,20929745
2361691132,56412641
2361691132,18988524
2361691132,2194070037
2361691132,95411613
2361691132,568873285
2361691132,31249651
2361691132,617168579
2361691132,1582273026
2361691132,407938921
2361691132,1499161200
2361691132,970695534
2361691132,546825102
2361691132,616307721
2361691132,29758446
2361691132,2275573992
2361691132,114744371
2361691132,166369621
2361691132,185107461
2361691132,1501434991
2361691132,482389606
2361691132,489474752
2361691132,123556897
2361691132,53023099
2361691132,1880096424
2361691132,719735953
2361691132,214526033
2361691132,57516484
2361691132,833678342
2361691132,712644738
2361691132,1576851704
2361691132,398306220
2361691132,122556667
2361691132,476766533
2361691132,2690712290
2361691132,1126887589
2361691132,92002902
2361691132,2575161707
2361691132,2525070038
2361691132,725512604
2361691132,1187356946
2361691132,1978807645
2361691132,701423664
2361691132,71210107
2361691132,1582711350
2361691132,114516774
2361691132,226090768
2361691132,50883209
2361691132,2739026854
2361691132,291045695
2361691132,2676419312
2361691132,306379268
2361691132,193351351
2361691132,2320338996
2361691132,251139142
2361691132,140477374
2361691132,54387680
2361691132,2723482718
2361691132,2196097037
2361691132,194253810
2361691132,250791516
2361691132,188821437
2361691132,367756184
2361691132,1091663994
2361691132,25555639
2361691132,2738556664
2361691132,2579258896
2361691132,1471068170
2361691132,1451083940
2361691132,258758307
2361691132,172782604
2361691132,280701704
2361691132,480266014
2361691132,56630476
2361691132,431238250
2361691132,1892029652
2361691132,1473130993
2361691132,497360377
2361691132,1708256246
2361691132,2321573204
2361691132,1624675440
2361691132,423384542
2361691132,155579083
2361691132,137415452
2361691132,192889613
2361691132,2434366297
2361691132,2722185202
2361691132,286326036
2361691132,279189207
2361691132,436702610
2361691132,543533194
2361691132,164213765
2361691132,226519339
2361691132,111275676
2361691132,27034001
2361691132,114728026
2361691132,170770883
2361691132,200283629
2361691132,94072526
2361691132,48918387
2361691132,2589691112
2361691132,367971451
2361691132,264120930
2361691132,847238528
2361691132,2408615346
2361691132,278508885
2361691132,2180050381
2361691132,1035925069
2361691132,1623357830
2361691132,100581725
2361691132,2350218440
2361691132,1670174994
2361691132,2359476565
2361691132,72811133
2361691132,241695415
2361691132,1624288700
2361691132,2503002215
2361691132,618420295
2361691132,279452961
2361691132,37979634
2361691132,1160766902
2361691132,452155423
2361691132,621212626
2361691132,230845588
2361691132,152987149
2361691132,366520644
2361691132,2589400650
2361691132,140750163
2361691132,444838837
2361691132,2335795464
2361691132,1914171480
2361691132,230930518
2361691132,1117317140
2361691132,488731085
2361691132,301921037
2361691132,184018871
2361691132,1371555236
2361691132,7563792
2361691132,2550023839
2361691132,71308607
2361691132,316509857
2361691132,2239961994
2361691132,313913938
2361691132,199861046
2361691132,267274202
2361691132,1139001474
2361691132,28456533
2361691132,624625706
2361691132,110855776
2361691132,2455406072
2361691132,541109778
2361691132,606211203
2361691132,461922813
2361691132,2330330082
2361691132,166772945
2361691132,233498480
2361691132,265982289
2361691132,197852287
2361691132,384297759
2361691132,330446733
2361691132,368220699
2361691132,165699676
2361691132,2339300120
2361691132,1432977446
2361691132,587333483
2361691132,578673213
2361691132,361150095
2361691132,271298381
2361691132,16080129
2361691132,338899906
2361691132,108670198
2361691132,2300409494
2361691132,2288138575
2361691132,158342368
2361691132,88896995
2361691132,1640169925
2361691132,176210542
2361691132,550202880
2361691132,282064204
2361691132,333534411
2361691132,329789735
2361691132,1028241806
2361691132,533085085
2361691132,932429090
2361691132,489705506
2361691132,34949757
2361691132,31090827
2361691132,145992645
2361691132,13426312
2361691132,24423418
2361691132,195468650
2361691132,41562632
2361691132,344634424
2361691132,80480330
2361691132,32342975
2361691132,31451582
2361691132,23746926
2361691132,1229534000
2361691132,60865434
2361691132,163559269
2361691132,155196498
2361691132,217045848
2361691132,607281049
2361691132,142204481
2361691132,171840420
2361691132,507672047
2361691132,158487331
2361691132,278694865
2361691132,394581283
2361691132,970154557
2361691132,224223563
2361691132,205011496
2361691132,58531272
2361691132,273984297
2361691132,304596944
2361691132,740336334
2361691132,16808626
2361691132,155659213
2361691132,136007061
2361691132,185827887
2361691132,403580183
2361691132,569358733
2361691132,182330628
2361691132,426738834
2361691132,89907746
2361691132,69648046
2361691132,90836187
2361691132,2350089348
2361691132,7996522
2361691132,105451020
2361691132,183387449
2361691132,151123001
2361691132,14872237
2361691132,15095537
2361691132,460651829
2361691132,1385362273
2361691132,939152082
2361691132,1638417577
2361691132,199366858
